timestamp,call_sign,country,distance,altitude,climbing_rate,latitude,longitude,velocidade,tipo
2025-01-03 07:28:02 UTC,TAP1920 ,Portugal,29287.6,1028.7,-3.9,41.4256,-8.7283,284.32800000000003,0
2025-01-03 07:28:02 UTC,IBE05PP ,Spain,7684.6,0,n.a.,41.2344,-8.6726,0,0
2025-01-03 07:29:02 UTC,TAP1920 ,Portugal,24466.3,792.48,-3.9,41.3831,-8.7167,275.688,0
2025-01-03 07:29:02 UTC,IBE05PP ,Spain,7684.6,0,n.a.,41.2344,-8.6726,0,0
2025-01-03 07:30:02 UTC,TAP1920 ,Portugal,20433.8,586.74,-3.6,41.3475,-8.7073,252.792,0
2025-01-03 07:30:02 UTC,IBE05PP ,Spain,7684.6,0,n.a.,41.2344,-8.6726,0,0
2025-01-03 07:31:02 UTC,TAP1920 ,Portugal,16033.2,373.38,-3.6,41.3086,-8.6971,217.188,0
2025-01-03 07:32:02 UTC,TAP1920 ,Portugal,12736.4,220.98,-2.9,41.2794,-8.6895,222.66,0
2025-01-03 07:33:02 UTC,RYR9KP  ,Ireland,52144.3,12146.28,0.3,41.5963,-8.4771,826.668,0
2025-01-03 07:33:02 UTC,SWR253V ,Switzerland,52281,3253.74,-1.0,41.5361,-8.2927,572.292,0
2025-01-03 07:33:02 UTC,TAP1920 ,Portugal,10999.9,0,-2.9,41.264,-8.6854,232.092,0
2025-01-03 07:34:02 UTC,RYR9KP  ,Ireland,40960.6,12146.28,0.0,41.4713,-8.4447,824.832,0
2025-01-03 07:34:02 UTC,SWR253V ,Switzerland,47410.6,3055.62,-6.2,41.5366,-8.399,487.08000000000004,0
2025-01-03 07:34:02 UTC,TAP1920 ,Portugal,8250.9,0,n.a.,41.2395,-8.679,62.964,0
2025-01-03 07:35:02 UTC,RYR9KP  ,Ireland,32534.3,12153.9,0.0,41.352,-8.4138,822.672,0
2025-01-03 07:35:02 UTC,RYR56SX ,Ireland,57631.7,12153.9,0.3,41.5155,-8.1882,781.488,0
2025-01-03 07:35:02 UTC,SWR253V ,Switzerland,44134,2613.66,-8.4,41.537,-8.493,474.11999999999995,0
2025-01-03 07:35:02 UTC,TAP1920 ,Portugal,7847.9,0,n.a.,41.2359,-8.6741,16.668,0
2025-01-03 07:36:02 UTC,RYR56SX ,Ireland,47267,12153.9,0.0,41.403,-8.23,782.784,0
2025-01-03 07:36:02 UTC,RYR9KP  ,Ireland,28325.5,12153.9,0.0,41.231,-8.3828,822.312,0
2025-01-03 07:36:02 UTC,SWR253V ,Switzerland,42081.5,2133.6,-7.2,41.5374,-8.5873,472.284,0
2025-01-03 07:36:02 UTC,TAP1920 ,Portugal,7849.5,0,n.a.,41.2359,-8.6733,12.024,0
2025-01-03 07:37:01 UTC,RYR56SX ,Ireland,38333.8,12153.9,0.0,41.2929,-8.2756,773.892,0
2025-01-03 07:37:01 UTC,RYR9KP  ,Ireland,30253.9,12153.9,0.0,41.1124,-8.3526,824.148,0
2025-01-03 07:37:01 UTC,SWR253V ,Switzerland,40484.6,1691.64,-7.2,41.5291,-8.6781,462.024,0
2025-01-03 07:37:01 UTC,TAP1920 ,Portugal,7849.5,0,n.a.,41.2359,-8.6733,12.024,0
2025-01-03 07:38:05 UTC,RUK31BP ,United Kingdom,44494.9,12725.4,0.0,41.2448,-8.1773,753.37200000000007,0
2025-01-03 07:38:05 UTC,RYR56SX ,Ireland,29493.1,12161.52,0.0,41.1717,-8.355,777.744,0
2025-01-03 07:38:05 UTC,RYR9KP  ,Ireland,39063.3,12161.52,0.0,40.9703,-8.3165,826.308,0
2025-01-03 07:38:05 UTC,EJU73AB ,Austria,47503.9,11231.88,1.6,40.7522,-8.7293,820.08,0
2025-01-03 07:38:05 UTC,SWR253V ,Switzerland,35445.8,1257.3,-3.6,41.4802,-8.7404,447.3,0
2025-01-03 07:38:05 UTC,TAP1920 ,Portugal,7849.5,0,n.a.,41.2359,-8.6733,12.024,0
2025-01-03 07:39:01 UTC,EJU73AB ,Austria,35309.7,11300.46,0.0,40.866,-8.7158,818.244,0
2025-01-03 07:39:01 UTC,RUK31BP ,United Kingdom,41710.8,12725.4,0.0,41.1415,-8.2025,755.208,0
2025-01-03 07:39:01 UTC,RYR56SX ,Ireland,26769.8,12161.52,0.0,41.074,-8.4183,779.4,0
2025-01-03 07:39:01 UTC,RYR9KP  ,Ireland,48871.1,12161.52,0.0,40.8566,-8.2875,826.308,0
2025-01-03 07:39:01 UTC,SWR253V ,Switzerland,28874.9,1028.7,-5.5,41.4219,-8.7278,402.984,0
2025-01-03 07:39:01 UTC,TAP1920 ,Portugal,7849.5,0,n.a.,41.2359,-8.6733,12.024,0
2025-01-03 07:40:01 UTC,EJU73AB ,Austria,24025.4,11292.84,0.0,40.9757,-8.7027,816.408,0
2025-01-03 07:40:01 UTC,RUK31BP ,United Kingdom,42057.3,12733.02,0.0,41.0409,-8.2269,760.644,0
2025-01-03 07:40:01 UTC,RYR56SX ,Ireland,29095.6,12161.52,0.0,40.9796,-8.4791,782.712,0
2025-01-03 07:40:01 UTC,RYR9KP  ,Ireland,59369.4,12161.52,0.0,40.7477,-8.2599,827.784,0
2025-01-03 07:40:01 UTC,SWR253V ,Switzerland,23285,731.52,-3.6,41.3727,-8.7137,341.42400000000004,0
2025-01-03 07:40:01 UTC,TAP1920 ,Portugal,7849.5,0,n.a.,41.2359,-8.6733,12.024,0
2025-01-03 07:41:01 UTC,EJU73AB ,Austria,13493.7,11292.84,0.0,41.0995,-8.6876,818.244,0
2025-01-03 07:41:01 UTC,RUK31BP ,United Kingdom,45995.5,12733.02,0.0,40.9264,-8.2547,762.804,0
2025-01-03 07:41:01 UTC,RYR56SX ,Ireland,36419.3,12169.14,0.0,40.8721,-8.548,786.06,0
2025-01-03 07:41:01 UTC,VLG8474 ,Spain,53878,3261.36,-3.6,41.5267,-8.2477,509.79600000000005,0
2025-01-03 07:41:01 UTC,SWR253V ,Switzerland,18171.2,487.68,-5.5,41.3275,-8.7021,246.996,0
2025-01-03 07:42:06 UTC,EJU73AB ,Austria,12794.8,11292.84,0.0,41.2194,-8.6736,819.936,0
2025-01-03 07:42:06 UTC,RUK31BP ,United Kingdom,52604.7,12733.02,0.0,40.816,-8.2814,766.44,0
2025-01-03 07:42:06 UTC,RYR56SX ,Ireland,46148.7,12169.14,0.0,40.7677,-8.6144,786.06,0
2025-01-03 07:42:06 UTC,SWR253V ,Switzerland,14620.7,312.42,-2.6,41.2961,-8.6938,215.388,0
2025-01-03 07:42:06 UTC,VLG8474 ,Spain,49174,2926.08,-6.5,41.5296,-8.3437,487.44000000000005,0
2025-01-03 07:43:02 UTC,EJU73AB ,Austria,22750.9,11292.84,0.0,41.3425,-8.659,825.624,0
2025-01-03 07:43:02 UTC,RUK31BP ,United Kingdom,61290.4,12740.64,0.0,40.7031,-8.3085,768.276,0
2025-01-03 07:43:02 UTC,TAP34A  ,Portugal,56606,10645.14,-0.3,40.6691,-8.7568,830.196,0
2025-01-03 07:43:02 UTC,SWR253V ,Switzerland,10989.7,137.16,-2.9,41.2639,-8.6854,222.66,0
2025-01-03 07:43:02 UTC,VLG8474 ,Spain,45344.5,2484.12,-6.5,41.5325,-8.4414,487.51199999999994,0
2025-01-03 07:44:02 UTC,EJU73AB ,Austria,35853.6,11292.84,0.0,41.4704,-8.6436,831.168,0
2025-01-03 07:44:02 UTC,TAP34A  ,Portugal,42603.1,10645.14,0.0,40.7975,-8.7398,830.196,0
2025-01-03 07:44:02 UTC,VLG8474 ,Spain,42689.3,2087.88,-5.8,41.5352,-8.5411,480.024,0
2025-01-03 07:44:02 UTC,SWR253V ,Switzerland,8385.1,0,n.a.,41.2407,-8.6793,87.048,0
2025-01-03 07:45:03 UTC,EJU73AB ,Austria,48686.7,11292.84,0.0,41.5897,-8.6276,841.212,0
2025-01-03 07:45:03 UTC,TAP34A  ,Portugal,29864.4,10637.52,0.0,40.917,-8.7239,828.36,0
2025-01-03 07:45:03 UTC,VLG8474 ,Spain,41437.1,1767.84,-2.6,41.5361,-8.6307,448.488,0
2025-01-03 07:45:03 UTC,"",Malta,8291.3,0,n.a.,41.2399,-8.6758,3.708,0
2025-01-03 07:45:03 UTC,NJE308L ,Portugal,7839.4,0,n.a.,41.2357,-8.6817,0.216,0
2025-01-03 07:45:03 UTC,SWR253V ,Switzerland,7868.7,0,n.a.,41.2361,-8.6761,3.24,0
2025-01-03 07:46:02 UTC,TAP34A  ,Portugal,17536,10637.52,-0.3,41.0422,-8.7072,828.36,0
2025-01-03 07:46:02 UTC,VLG8474 ,Spain,40011.2,1615.44,-3.3,41.5237,-8.7145,403.884,0
2025-01-03 07:46:02 UTC,"",Malta,8291.3,0,n.a.,41.2399,-8.6758,3.708,0
2025-01-03 07:46:02 UTC,NJE308L ,Portugal,7839.4,0,n.a.,41.2357,-8.6817,0.216,0
2025-01-03 07:46:02 UTC,SWR253V ,Switzerland,7879.9,0,n.a.,41.2362,-8.6754,1.836,0
2025-01-03 07:47:02 UTC,TAP34A  ,Portugal,10762.6,10637.52,-0.3,41.1568,-8.6918,830.376,0
2025-01-03 07:47:02 UTC,RYR1509 ,Ireland,54790.2,3314.7,-1.3,41.534,-8.2422,592.668,0
2025-01-03 07:47:02 UTC,VLG8474 ,Spain,35519.1,1341.12,-5.8,41.4807,-8.7416,405.252,0
2025-01-03 07:47:02 UTC,"",Malta,8291.3,0,n.a.,41.2399,-8.6758,3.708,0
2025-01-03 07:47:02 UTC,NJE308L ,Portugal,7878.6,0,n.a.,41.2361,-8.6806,17.604,0
2025-01-03 07:47:02 UTC,SWR253V ,Switzerland,7925.6,0,n.a.,41.2366,-8.6742,12.96,0
2025-01-03 07:48:02 UTC,TAP34A  ,Portugal,17284.5,10629.9,0.0,41.2879,-8.6742,830.196,0
2025-01-03 07:48:02 UTC,VLG8474 ,Spain,28783.2,998.22,-4.5,41.4212,-8.7267,361.04400000000004,0
2025-01-03 07:48:02 UTC,RYR1509 ,Ireland,49102.2,3124.2,-5.2,41.5351,-8.3565,500.11199999999997,0
2025-01-03 07:48:02 UTC,"",Malta,8291.3,0,n.a.,41.2399,-8.6758,3.708,0
2025-01-03 07:48:02 UTC,AEA1144 ,Spain,7748.2,0,n.a.,41.235,-8.6739,1.62,0
2025-01-03 07:48:02 UTC,NJE308L ,Portugal,8046.5,0,n.a.,41.2376,-8.6809,25.92,0
2025-01-03 07:48:02 UTC,SWR253V ,Switzerland,7937.2,0,n.a.,41.2367,-8.6739,11.124,0
2025-01-03 07:49:02 UTC,TAP34A  ,Portugal,29633.2,10629.9,-0.3,41.4137,-8.6572,832.032,0
2025-01-03 07:49:02 UTC,VLG8474 ,Spain,23141,739.14,-5.2,41.3714,-8.7136,307.656,0
2025-01-03 07:49:02 UTC,RYR1509 ,Ireland,45240,2651.76,-8.1,41.5361,-8.455,475.992,0
2025-01-03 07:49:02 UTC,TAP1328 ,Portugal,7897.6,266.7,14.6,41.2363,-8.6781,261.144,0
2025-01-03 07:49:02 UTC,"",Malta,8291.3,0,n.a.,41.2399,-8.6758,3.708,0
2025-01-03 07:49:02 UTC,AEA1144 ,Spain,7748.2,0,n.a.,41.235,-8.6739,1.62,0
2025-01-03 07:49:02 UTC,NJE308L ,Portugal,8877.8,0,n.a.,41.245,-8.6829,24.084000000000003,0
2025-01-03 07:49:02 UTC,SWR253V ,Switzerland,7937.2,0,n.a.,41.2367,-8.6739,11.124,0
2025-01-03 07:50:06 UTC,TAP1328 ,Portugal,5188.9,967.74,9.1,41.2077,-8.6526,310.716,0
2025-01-03 07:50:06 UTC,TAP34A  ,Portugal,42818.1,10629.9,-0.3,41.5374,-8.6404,832.212,0
2025-01-03 07:50:06 UTC,VLG8474 ,Spain,18408.2,495.3,-2.9,41.3296,-8.7026,247.716,0
2025-01-03 07:50:06 UTC,RYR1509 ,Ireland,42668.2,2118.36,-7.8,41.537,-8.5513,485.28000000000003,0
2025-01-03 07:50:06 UTC,"",Malta,8837.1,0,n.a.,41.2448,-8.6775,33.336,0
2025-01-03 07:50:06 UTC,AEA1144 ,Spain,7748.2,0,n.a.,41.235,-8.6739,1.62,0
2025-01-03 07:50:06 UTC,NJE308L ,Portugal,9128.9,0,n.a.,41.2473,-8.6821,29.628000000000004,0
2025-01-03 07:50:06 UTC,SWR253V ,Switzerland,7937.2,0,n.a.,41.2367,-8.6739,11.124,0
2025-01-03 07:51:02 UTC,TAP1328 ,Portugal,11325.1,1363.98,7.8,41.2594,-8.6266,459.288,0
2025-01-03 07:51:02 UTC,VLG8474 ,Spain,14214.5,289.56,-3.3,41.2925,-8.6929,233.892,0
2025-01-03 07:51:02 UTC,RYR1509 ,Ireland,40935.7,1684.02,-5.5,41.5328,-8.654,459.468,0
2025-01-03 07:51:02 UTC,NJE308L ,Portugal,5550.1,769.62,16.3,41.2147,-8.6725,289.872,0
2025-01-03 07:51:02 UTC,"",Malta,8837.1,0,n.a.,41.2448,-8.6775,33.336,0
2025-01-03 07:51:02 UTC,AEA1144 ,Spain,7836.8,0,n.a.,41.2358,-8.6741,9.2519999999999989,0
2025-01-03 07:51:02 UTC,SWR253V ,Switzerland,7937.2,0,n.a.,41.2367,-8.6739,11.124,0
2025-01-03 07:52:02 UTC,RYR14SQ ,Ireland,59421.7,12153.9,0.0,41.6292,-8.9982,787.82400000000007,0
2025-01-03 07:52:02 UTC,RYR1509 ,Ireland,39515.9,1501.14,-2.9,41.5179,-8.7325,385.848,0
2025-01-03 07:52:02 UTC,VLG8474 ,Spain,10978.7,144.78,-3.3,41.2638,-8.6854,233.892,0
2025-01-03 07:52:02 UTC,TAP1328 ,Portugal,19139.3,2202.18,17.2,41.3317,-8.6234,510.26400000000007,0
2025-01-03 07:52:02 UTC,NJE308L ,Portugal,2411.6,1988.82,23.7,41.1673,-8.6598,361.8,0
2025-01-03 07:52:02 UTC,"",Malta,8837.1,0,n.a.,41.2448,-8.6775,33.336,0
2025-01-03 07:52:02 UTC,AEA1144 ,Spain,7936.5,0,n.a.,41.2367,-8.6743,5.5440000000000005,0
2025-01-03 07:52:02 UTC,SWR253V ,Switzerland,7937.2,0,n.a.,41.2367,-8.6739,11.124,0
2025-01-03 07:53:02 UTC,RYR14SQ ,Ireland,51638.4,12153.9,-0.3,41.5184,-9.0504,788.976,0
2025-01-03 07:53:02 UTC,RYR1509 ,Ireland,33397.5,1242.06,-5.8,41.4619,-8.7374,402.444,0
2025-01-03 07:53:02 UTC,TAP1328 ,Portugal,27830.9,3169.92,14.6,41.41,-8.6168,530.712,0
2025-01-03 07:53:02 UTC,NJE308L ,Portugal,4601.5,3154.68,20.2,41.1439,-8.704,444.276,0
2025-01-03 07:53:02 UTC,"",Malta,8837.1,0,n.a.,41.2448,-8.6775,33.336,0
2025-01-03 07:53:02 UTC,AEA1144 ,Spain,7991.9,0,n.a.,41.2372,-8.6745,12.96,0
2025-01-03 07:53:02 UTC,VLG8474 ,Spain,8284.5,0,n.a.,41.2398,-8.6791,68.50800000000001,0
2025-01-03 07:54:06 UTC,RYR14SQ ,Ireland,46277.5,12153.9,-0.3,41.4073,-9.1024,789.58800000000008,0
2025-01-03 07:54:06 UTC,RYR1509 ,Ireland,26766,906.78,-4.9,41.4034,-8.722,379.54800000000006,0
2025-01-03 07:54:06 UTC,NJE308L ,Portugal,7559.7,4351.02,15.3,41.2164,-8.7051,546.264,0
2025-01-03 07:54:06 UTC,TAP1328 ,Portugal,36926.7,4053.84,15.3,41.4917,-8.6101,553.032,0
2025-01-03 07:54:06 UTC,"",Malta,8837.1,0,n.a.,41.2448,-8.6775,33.336,0
2025-01-03 07:54:06 UTC,AEA1144 ,Spain,7991.9,0,n.a.,41.2372,-8.6745,12.96,0
2025-01-03 07:54:06 UTC,VLG8474 ,Spain,8206.2,0,n.a.,41.2391,-8.6789,66.672,0
2025-01-03 07:55:02 UTC,RYR14SQ ,Ireland,44281.5,12161.52,0.0,41.2968,-9.1541,788.976,0
2025-01-03 07:55:02 UTC,RYR1509 ,Ireland,21214.2,640.08,-4.5,41.3544,-8.709,300.024,0
2025-01-03 07:55:02 UTC,TAP1328 ,Portugal,46193.2,4815.84,13.0,41.5749,-8.6034,584.424,0
2025-01-03 07:55:02 UTC,RYR74TF ,Malta,7595.9,243.84,16.6,41.2336,-8.6775,283.68,0
2025-01-03 07:55:02 UTC,NJE308L ,Portugal,16321.2,5326.38,19.8,41.3036,-8.6912,632.62799999999993,0
2025-01-03 07:55:02 UTC,AEA1144 ,Spain,8837.1,0,n.a.,41.2448,-8.6775,31.5,0
2025-01-03 07:55:02 UTC,VLG8474 ,Spain,8206.2,0,n.a.,41.2391,-8.6789,66.672,0
2025-01-03 07:56:06 UTC,RYR1509 ,Ireland,16428,403.86,-3.9,41.3121,-8.6979,245.88,0
2025-01-03 07:56:06 UTC,RYR74TF ,Malta,2580.8,807.72,12.3,41.1858,-8.665,378.18,0
2025-01-03 07:56:06 UTC,NJE308L ,Portugal,27312.2,6499.86,18.2,41.4039,-8.6746,660.636,0
2025-01-03 07:56:06 UTC,AEA1144 ,Spain,8837.1,0,n.a.,41.2448,-8.6775,31.5,0
2025-01-03 07:56:06 UTC,VLG8474 ,Spain,7907.5,0,n.a.,41.2364,-8.6724,5.5440000000000005,0
2025-01-03 07:57:02 UTC,RYR1509 ,Ireland,12499,198.12,-2.6,41.2773,-8.6889,246.996,0
2025-01-03 07:57:02 UTC,RYR74TF ,Malta,5260.4,1508.76,15.6,41.1402,-8.6258,457.416,0
2025-01-03 07:57:02 UTC,NJE308L ,Portugal,38188.8,7292.34,16.3,41.5022,-8.6584,718.776,0
2025-01-03 07:57:02 UTC,AEA1144 ,Spain,8837.1,0,n.a.,41.2448,-8.6775,31.5,0
2025-01-03 07:57:02 UTC,VLG8474 ,Spain,7907.5,0,n.a.,41.2364,-8.6724,5.5440000000000005,0
2025-01-03 07:58:02 UTC,BAW499C ,United Kingdom,52229.3,10111.74,5.2,40.7151,-8.8059,841.284,0
2025-01-03 07:58:02 UTC,RYR1509 ,Ireland,11024.2,144.78,-3.6,41.2642,-8.6856,256.428,0
2025-01-03 07:58:02 UTC,NJE308L ,Portugal,49806.7,8374.38,15.9,41.6061,-8.6409,699.94800000000009,0
2025-01-03 07:58:02 UTC,RYR74TF ,Malta,12750.6,2125.98,18.2,41.1545,-8.5264,598.644,0
2025-01-03 07:58:02 UTC,AEA1144 ,Spain,8837.1,0,n.a.,41.2448,-8.6775,31.5,0
2025-01-03 07:58:02 UTC,VLG8474 ,Spain,7907.5,0,n.a.,41.2364,-8.6724,5.5440000000000005,0
2025-01-03 07:59:02 UTC,ACA834  ,Canada,41536.3,11262.36,0.0,41.1235,-9.1501,960.048,0
2025-01-03 07:59:02 UTC,BAW499C ,United Kingdom,38415.1,10401.3,2.6,40.8427,-8.7828,844.956,0
2025-01-03 07:59:02 UTC,RYR74TF ,Malta,22996.3,3169.92,15.9,41.1737,-8.404,640.008,0
2025-01-03 07:59:02 UTC,AEA1144 ,Spain,8837.1,0,n.a.,41.2448,-8.6775,31.5,0
2025-01-03 07:59:02 UTC,RYR1509 ,Ireland,8150.4,0,n.a.,41.2386,-8.6788,64.836000000000013,0
2025-01-03 07:59:02 UTC,VLG8474 ,Spain,7907.5,0,n.a.,41.2364,-8.6724,5.5440000000000005,0
2025-01-04 05:29:02 UTC,SVA038  ,Saudi Arabia,42251.2,10332.72,0.0,41.3448,-9.1039,952.884,0
2025-01-04 05:30:02 UTC,VJT796  ,Malta,50455,13289.28,0.3,40.8188,-9.0302,949.932,0
2025-01-04 05:30:02 UTC,SVA038  ,Saudi Arabia,27335.1,10378.44,6.8,41.2979,-8.9216,955.836,0
2025-01-04 05:31:02 UTC,SVA038  ,Saudi Arabia,14808.8,10645.14,0.0,41.2483,-8.7305,946.47600000000011,0
2025-01-04 05:31:02 UTC,VJT796  ,Malta,38433.3,13289.28,-0.3,40.8665,-8.8429,941.148,0
2025-01-04 05:32:01 UTC,SVA038  ,Saudi Arabia,14183.3,10645.14,0.0,41.2089,-8.58,948.816,0
2025-01-04 05:32:01 UTC,VJT796  ,Malta,31914.7,13296.9,0.3,40.9047,-8.692,947.01600000000008,0
2025-01-04 05:33:01 UTC,SVA038  ,Saudi Arabia,25349.2,10645.14,0.0,41.1619,-8.4011,949.42800000000011,0
2025-01-04 05:33:01 UTC,VJT796  ,Malta,30597.8,13296.9,0.0,40.9491,-8.5153,942.30000000000007,0
2025-01-04 05:34:02 UTC,SVA038  ,Saudi Arabia,41030.7,10645.14,0.0,41.1107,-8.2083,952.416,0
2025-01-04 05:34:02 UTC,VJT796  ,Malta,37380,13289.28,0.3,40.9969,-8.324,937.656,0
2025-01-04 05:40:01 UTC,IBE0334 ,Spain,37500.1,11841.48,0.0,41.0871,-9.0878,883.87200000000007,0
2025-01-04 05:41:01 UTC,IBE0334 ,Spain,27105.8,11841.48,0.0,41.0609,-8.9318,880.63200000000006,0
2025-01-04 05:42:01 UTC,IBE0334 ,Spain,20170.8,11841.48,0.0,41.0307,-8.7537,878.832,0
2025-01-04 05:43:01 UTC,IBE0334 ,Spain,23642,11841.48,0.0,40.9993,-8.5706,881.46,0
2025-01-04 05:44:01 UTC,IBE0334 ,Spain,33004.2,11841.48,0.0,40.9719,-8.4128,908.388,0
2025-01-04 05:45:02 UTC,IBE0334 ,Spain,46605.5,11841.48,0.0,40.9398,-8.2292,927.684,0
2025-01-04 05:56:01 UTC,BAW248  ,United Kingdom,64609.8,12397.74,0.0,41.6288,-9.1188,922.39200000000017,0
2025-01-04 06:04:02 UTC,EJU97KT ,Austria,8042,251.46,14.6,41.2376,-8.6783,261.54,0
2025-01-04 06:05:06 UTC,EJU97KT ,Austria,3205.4,929.64,11.7,41.1921,-8.667,373.284,0
2025-01-04 06:06:02 UTC,EJU97KT ,Austria,6623.1,1790.7,19.2,41.1557,-8.6008,525.204,0
2025-01-04 06:07:02 UTC,EJU97KT ,Austria,14554.5,2804.16,15.3,41.1721,-8.5055,552.09600000000012,0
2025-01-04 06:07:02 UTC,"",Ireland,7584.9,0,n.a.,41.2335,-8.6725,1.1520000000000001,0
2025-01-04 06:08:01 UTC,EJU97KT ,Austria,24822.1,3710.94,16.6,41.1902,-8.3845,630.54000000000008,0
2025-01-04 06:08:01 UTC,"",Ireland,7584.9,0,n.a.,41.2335,-8.6725,1.1520000000000001,0
2025-01-04 06:09:01 UTC,EJU97KT ,Austria,35831.6,4732.02,15.9,41.2094,-8.2555,658.512,0
2025-01-04 06:09:01 UTC,"",Ireland,7584.9,0,n.a.,41.2335,-8.6725,1.1520000000000001,0
2025-01-04 06:10:01 UTC,"",Ireland,7584.9,0,n.a.,41.2335,-8.6725,1.1520000000000001,0
2025-01-04 06:11:01 UTC,RYR6RV  ,Ireland,7958.6,0,n.a.,41.2369,-8.6744,31.5,0
2025-01-04 06:12:01 UTC,RYR6RV  ,Ireland,7980.8,0,n.a.,41.2371,-8.6745,29.628000000000004,0
2025-01-04 06:13:01 UTC,RYR6RV  ,Ireland,7980.8,0,n.a.,41.2371,-8.6745,29.628000000000004,0
2025-01-04 06:14:01 UTC,TAP27WP ,Portugal,47775.9,11521.44,0.3,41.3559,-8.1825,815.04000000000008,0
2025-01-04 06:14:01 UTC,RYR6RV  ,Ireland,7980.8,0,n.a.,41.2371,-8.6745,29.628000000000004,0
2025-01-04 06:15:01 UTC,TAP27WP ,Portugal,43454,11521.44,0.0,41.2865,-8.2015,813.24,0
2025-01-04 06:15:01 UTC,RYR6RV  ,Ireland,7980.8,0,n.a.,41.2371,-8.6745,29.628000000000004,0
2025-01-04 06:16:01 UTC,TAP27WP ,Portugal,38094.1,11529.06,0.3,41.1216,-8.2462,812.88000000000011,0
2025-01-04 06:16:01 UTC,RYR6RV  ,Ireland,8341.2,121.92,1.0,41.2403,-8.6792,283.284,0
2025-01-04 06:16:01 UTC,EJU12GW ,Austria,8870.6,0,n.a.,41.2451,-8.6776,29.628000000000004,0
2025-01-04 06:17:01 UTC,TAP27WP ,Portugal,39649.3,11529.06,0.3,41.002,-8.2785,812.88000000000011,0
2025-01-04 06:17:01 UTC,RYR6RV  ,Ireland,3782.1,739.14,5.8,41.198,-8.6669,320.61600000000004,0
2025-01-04 06:17:01 UTC,EJU12GW ,Austria,8870.6,0,n.a.,41.2451,-8.6776,29.628000000000004,0
2025-01-04 06:18:02 UTC,TAP27WP ,Portugal,45985.6,11529.06,-0.3,40.8731,-8.3132,808.84800000000007,0
2025-01-04 06:18:02 UTC,RYR6RV  ,Ireland,4121.9,1310.64,10.1,41.1437,-8.6391,429.444,0
2025-01-04 06:18:02 UTC,"",Germany,7781.5,0,n.a.,41.2353,-8.6739,3.24,0
2025-01-04 06:18:02 UTC,EJU12GW ,Austria,8870.6,0,n.a.,41.2451,-8.6776,29.628000000000004,0
2025-01-04 06:19:06 UTC,RYR6RV  ,Ireland,9240.5,2232.66,5.2,41.1707,-8.569,490.932,0
2025-01-04 06:19:06 UTC,TAP27WP ,Portugal,55067.4,11536.68,-0.3,40.75,-8.3462,811.044,0
2025-01-04 06:19:06 UTC,DLH74X  ,Germany,7748.2,0,n.a.,41.235,-8.6739,1.836,0
2025-01-04 06:19:06 UTC,EJU12GW ,Austria,8870.6,0,n.a.,41.2451,-8.6776,29.628000000000004,0
2025-01-04 06:20:02 UTC,TAP27WP ,Portugal,59756.1,11536.68,0.3,40.6948,-8.3609,810.684,0
2025-01-04 06:20:02 UTC,RYR6RV  ,Ireland,10375.7,2377.44,5.2,41.2092,-8.5702,577.944,0
2025-01-04 06:20:02 UTC,DLH74X  ,Germany,7748.2,0,n.a.,41.235,-8.6739,1.836,0
2025-01-04 06:20:02 UTC,EJU12GW ,Austria,8870.6,0,n.a.,41.2451,-8.6776,29.628000000000004,0
2025-01-04 06:21:02 UTC,RYR6RV  ,Ireland,21631.8,3352.8,17.2,41.3395,-8.5678,679.68000000000006,0
2025-01-04 06:21:02 UTC,DLH74X  ,Germany,7748.2,0,n.a.,41.235,-8.6739,1.836,0
2025-01-04 06:21:02 UTC,EJU12GW ,Austria,8870.6,0,n.a.,41.2451,-8.6776,29.628000000000004,0
2025-01-04 06:21:02 UTC,TAP1709 ,Portugal,7617.1,0,n.a.,41.2338,-8.6729,3.708,0
2025-01-04 06:22:02 UTC,EJU12GW ,Austria,6182.1,548.64,9.1,41.2207,-8.6743,283.752,0
2025-01-04 06:22:02 UTC,RYR6RV  ,Ireland,32772.5,4236.72,15.0,41.446,-8.5674,716.724,0
2025-01-04 06:22:02 UTC,DLH74X  ,Germany,7748.2,0,n.a.,41.235,-8.6739,1.836,0
2025-01-04 06:22:02 UTC,TAP1709 ,Portugal,7617.1,0,n.a.,41.2338,-8.6729,3.708,0
2025-01-04 06:23:02 UTC,EJU12GW ,Austria,3043.9,800.1,11.1,41.191,-8.6676,370.22400000000005,0
2025-01-04 06:23:02 UTC,RYR6RV  ,Ireland,40022.4,4732.02,13.0,41.5133,-8.5672,737.1,0
2025-01-04 06:23:02 UTC,DLH74X  ,Germany,7748.2,0,n.a.,41.235,-8.6739,1.836,0
2025-01-04 06:23:02 UTC,TAP1709 ,Portugal,7617.1,0,n.a.,41.2338,-8.6729,3.708,0
2025-01-04 06:24:02 UTC,EJU12GW ,Austria,8806.2,1912.62,6.2,41.1899,-8.5785,513.792,0
2025-01-04 06:24:02 UTC,RYR8NU  ,Ireland,7673.8,243.84,10.4,41.2343,-8.6776,270.612,0
2025-01-04 06:24:02 UTC,DLH74X  ,Germany,7980.8,0,n.a.,41.2371,-8.6745,15.732000000000001,0
2025-01-04 06:24:02 UTC,TAP1709 ,Portugal,7617.1,0,n.a.,41.2338,-8.6729,3.708,0
